ticker,bank_name,source_type,form_type,period_year,period_quarter,period_label,expected_doc_count,observed_doc_count,status,status_detail,storage_kind,local_refs,source_urls,manual_search_hint,notes
WBS,Webster Financial Corp,mra_mria,mra_mria,,,all_periods,,0,not_public,no public MRA/MRIA document located,local_file,,,Webster Financial Corp MRA MRIA supervisory letter AI,MRA/MRIA inventory has no fixed expected count
WFC,Wells Fargo & Company/Mn,transcript,transcript,2024,1,2024_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2024_Q1.txt,,Wells Fargo & Company/Mn earnings call transcript 2024 Q1,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2024,2,2024_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2024_Q2.txt,,Wells Fargo & Company/Mn earnings call transcript 2024 Q2,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2024,3,2024_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2024_Q3.txt,,Wells Fargo & Company/Mn earnings call transcript 2024 Q3,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2024,4,2024_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2024_Q4.txt,,Wells Fargo & Company/Mn earnings call transcript 2024 Q4,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2025,1,2025_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2025_Q1.txt,,Wells Fargo & Company/Mn earnings call transcript 2025 Q1,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2025,2,2025_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2025_Q2.txt,,Wells Fargo & Company/Mn earnings call transcript 2025 Q2,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2025,3,2025_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2025_Q3.txt,,Wells Fargo & Company/Mn earnings call transcript 2025 Q3,
WFC,Wells Fargo & Company/Mn,transcript,transcript,2025,4,2025_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WFC_2025_Q4.txt,,Wells Fargo & Company/Mn earnings call transcript 2025 Q4,
WFC,Wells Fargo & Company/Mn,call_report,call_report,2024,1,2024_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2024 Q1,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2024,2,2024_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2024 Q2,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2024,3,2024_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2024 Q3,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2024,4,2024_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2024 Q4,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2025,1,2025_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2025 Q1,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2025,2,2025_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2025 Q2,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2025,3,2025_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2025 Q3,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,call_report,call_report,2025,4,2025_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:10348,Wells Fargo & Company/Mn call report 2025 Q4,"Matched FDIC institution 'First State Bank of Texas' / WELLS FARGO&COMPANY (CERT 10348, confidence 0.93)"
WFC,Wells Fargo & Company/Mn,sec_filing,10-K,2024,4,2024_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-K/WFC_10-K_2024_Q4/primary-document.html,,WFC 10-K 2024,
WFC,Wells Fargo & Company/Mn,sec_filing,10-K,2025,4,2025_Q4,0,0,not_filed_by_cutoff,filing missing locally,local_file,,,WFC 10-K 2025,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2024,1,2024_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2024_Q1/primary-document.html,,WFC 10-Q 2024,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297124000129/wfc-20240331.htm,WFC 10-Q 2024,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2024,3,2024_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2024_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297124000185/wfc-20240630.htm,WFC 10-Q 2024,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2025,1,2025_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2025_Q1/primary-document.html,,WFC 10-Q 2025,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297125000129/wfc-20250331.htm,WFC 10-Q 2025,
WFC,Wells Fargo & Company/Mn,sec_filing,10-Q,2025,3,2025_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/10-Q/WFC_10-Q_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297125000201/wfc-20250630.htm,WFC 10-Q 2025,
WFC,Wells Fargo & Company/Mn,sec_filing,DEF 14A,2024,2,2024_Q2,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/DEF 14A/WFC_DEF14A_2024_Q2/primary-document.html,,WFC DEF 14A 2024,
WFC,Wells Fargo & Company/Mn,sec_filing,DEF 14A,2025,2,2025_Q2,0,0,not_filed_by_cutoff,filing missing locally,local_file,,,WFC DEF 14A 2025,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2024,1,2024_Q1,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000119312524070208/d791871d8k.htm,WFC 8-K 2024 Q1,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2024,2,2024_Q2,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000007297124000115/wfc-20240412.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297124000130/wfc-20240430.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524105007/d818646d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524107105/d67905d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524134794/d794343d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524163462/d742246d8k.htm,WFC 8-K 2024 Q2,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2024,3,2024_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000007297124000170/wfc-20240712.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297124000206/wfc-20240912.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524182694/d854856d8k.htm,WFC 8-K 2024 Q3,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2024,4,2024_Q4,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000007297124000218/wfc-20241011.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312524269996/d902889d8k.htm,WFC 8-K 2024 Q4,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2025,1,2025_Q1,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000007297125000007/wfc-20250115.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000039/wfc-20250128.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000043/wfc-20250128.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000045/wfc-20250128.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000061/wfc-20250213.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000085/wfc-20250317.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525012199/d912921d8k.htm,WFC 8-K 2025 Q1,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2025,2,2025_Q2,8,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/72971/000007297125000101/wfc-20250411.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000134/wfc-20250423.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000139/wfc-20250429.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000154/wfc-20250603.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525091460/d937411d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525119411/d55170d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525131510/d938182d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525141816/d935473d8k.htm,WFC 8-K 2025 Q2,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2025,3,2025_Q3,5,1,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297125000170/wfc-20250715.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297125000193/wfc-20250729.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525168083/d93259d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525191344/d946085d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525203752/d78135d8k.htm,WFC 8-K 2025 Q3,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2025,4,2025_Q4,2,2,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2025_Q4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2025_Q4_2/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297125000239/wfc-20251014.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312525316858/d937850d8k.htm,WFC 8-K 2025 Q4,
WFC,Wells Fargo & Company/Mn,sec_filing,8-K,2026,1,2026_Q1,6,5,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2026_Q1/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2026_Q1_2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2026_Q1_3/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2026_Q1_4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WFC/8-K/WFC_8-K_2026_Q1_5/primary-document.html,https://www.sec.gov/Archives/edgar/data/72971/000007297126000009/wfc-20260114.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297126000011/wfc-20260113.htm | https://www.sec.gov/Archives/edgar/data/72971/000007297126000061/wfc-20260127.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312526021049/d95043d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000119312526068647/d116246d8k.htm | https://www.sec.gov/Archives/edgar/data/72971/000183988226009703/wfc-8k_021326.htm,WFC 8-K 2026 Q1,
WFC,Wells Fargo & Company/Mn,mra_mria,mra_mria,,,all_periods,,0,not_public,no public MRA/MRIA document located,local_file,,,Wells Fargo & Company/Mn MRA MRIA supervisory letter AI,MRA/MRIA inventory has no fixed expected count
WTFC,Wintrust Financial Corp,transcript,transcript,2024,1,2024_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2024_Q1.txt,,Wintrust Financial Corp earnings call transcript 2024 Q1,
WTFC,Wintrust Financial Corp,transcript,transcript,2024,2,2024_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2024_Q2.txt,,Wintrust Financial Corp earnings call transcript 2024 Q2,
WTFC,Wintrust Financial Corp,transcript,transcript,2024,3,2024_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2024_Q3.txt,,Wintrust Financial Corp earnings call transcript 2024 Q3,
WTFC,Wintrust Financial Corp,transcript,transcript,2024,4,2024_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2024_Q4.txt,,Wintrust Financial Corp earnings call transcript 2024 Q4,
WTFC,Wintrust Financial Corp,transcript,transcript,2025,1,2025_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2025_Q1.txt,,Wintrust Financial Corp earnings call transcript 2025 Q1,
WTFC,Wintrust Financial Corp,transcript,transcript,2025,2,2025_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2025_Q2.txt,,Wintrust Financial Corp earnings call transcript 2025 Q2,
WTFC,Wintrust Financial Corp,transcript,transcript,2025,3,2025_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2025_Q3.txt,,Wintrust Financial Corp earnings call transcript 2025 Q3,
WTFC,Wintrust Financial Corp,transcript,transcript,2025,4,2025_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/WTFC_2025_Q4.txt,,Wintrust Financial Corp earnings call transcript 2025 Q4,
WTFC,Wintrust Financial Corp,call_report,call_report,2024,1,2024_Q1,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2024 Q1,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2024,2,2024_Q2,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2024 Q2,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2024,3,2024_Q3,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2024 Q3,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2024,4,2024_Q4,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2024 Q4,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2025,1,2025_Q1,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2025 Q1,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2025,2,2025_Q2,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2025 Q2,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2025,3,2025_Q3,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2025 Q3,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,call_report,call_report,2025,4,2025_Q4,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27052,Wintrust Financial Corp call report 2025 Q4,"Matched FDIC institution 'St. Charles Bank & Trust Company, National Association' / WINTRUST FINANCIAL CORP (CERT 27052, confidence 1.0)"
WTFC,Wintrust Financial Corp,sec_filing,10-K,2024,4,2024_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-K/WTFC_10-K_2024_Q4/primary-document.html,,WTFC 10-K 2024,
WTFC,Wintrust Financial Corp,sec_filing,10-K,2025,4,2025_Q4,0,0,not_filed_by_cutoff,filing missing locally,local_file,,,WTFC 10-K 2025,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2024,1,2024_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2024_Q1/primary-document.html,,WTFC 10-Q 2024,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000143/wtfc-20240331.htm,WTFC 10-Q 2024,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2024,3,2024_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2024_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000187/wtfc-20240630.htm,WTFC 10-Q 2024,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2025,1,2025_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2025_Q1/primary-document.html,,WTFC 10-Q 2025,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000101532825000130/wtfc-20250331.htm,WTFC 10-Q 2025,
WTFC,Wintrust Financial Corp,sec_filing,10-Q,2025,3,2025_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/10-Q/WTFC_10-Q_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000101532825000188/wtfc-20250630.htm,WTFC 10-Q 2025,
WTFC,Wintrust Financial Corp,sec_filing,DEF 14A,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/DEF 14A/WTFC_DEF14A_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000110465924043637/tm242924-2_def14a.htm,WTFC DEF 14A 2024,
WTFC,Wintrust Financial Corp,sec_filing,DEF 14A,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/WTFC/DEF 14A/WTFC_DEF14A_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/1015328/000110465925031671/tm252508-1_def14a.htm,WTFC DEF 14A 2025,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2017,2,2017_Q2,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532817000119/form8-k.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532817000125/form8-kremovalofseriesc.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532817000127/a8-kreamd4tocreditagreement.htm,WTFC 8-K 2017 Q2,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2017,3,2017_Q3,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532817000151/a8-kq22017.htm,WTFC 8-K 2017 Q3,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2017,4,2017_Q4,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532817000195/a8-kq32017.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532817000213/a2017annualdisclosureofdfa.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532817000228/a8-kreamd5tocreditagreement.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532817000230/a8-kreamd3torpa.htm,WTFC 8-K 2017 Q4,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2018,1,2018_Q1,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532818000022/a8-kq42017.htm,WTFC 8-K 2018 Q1,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2018,2,2018_Q2,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532818000109/a8-kq12018.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532818000121/form8-k2018resultsofannual.htm,WTFC 8-K 2018 Q2,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2018,3,2018_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532818000141/a8-kreamd4torpa.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532818000153/a8-kq22018.htm | https://www.sec.gov/Archives/edgar/data/1015328/000101532818000168/form8-kcreditagreementsep1.htm,WTFC 8-K 2018 Q3,
WTFC,Wintrust Financial Corp,sec_filing,8-K,2018,4,2018_Q4,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/1015328/000101532818000191/a8-kq32018.htm,WTFC 8-K 2018 Q4,
